technology,year,power_mw,duration,estimate_type,parameter_category,parameter,value
Gravitational,2030,100,4,Low,Performance,RTE (%),0.9
Gravitational,2030,100,4,Low,Performance,Calendar Life (yrs),60
Gravitational,2030,100,4,Low,Performance,Primary DOD (%),0.8
Gravitational,2030,100,4,Low,Capital Cost,Total Installed Cost ($),131040000
Gravitational,2030,100,4,Low,LCOS,LCOS_Project_Life (yrs),60
Gravitational,2030,100,4,Point,Capital Cost,Power Equipment ($/kW),910.34
Gravitational,2030,100,4,Point,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),324
Gravitational,2030,100,4,Point,Capital Cost,Combined Project Development & Grid Integration ($/kWh),110.39
Gravitational,2030,100,4,Point,O&M Cost,Fixed O&M ($/kW-year),20.52
Gravitational,2030,100,4,Point,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,100,4,Point,Performance,Rest Before Charge (hrs),0
Gravitational,2030,100,4,Point,Performance,Rest After Discharge (hrs),0
Gravitational,2030,100,4,Point,Performance,RTE (%),0.83
Gravitational,2030,100,4,Point,Performance,Calendar Life (yrs),49
Gravitational,2030,100,4,Point,Performance,Primary DOD (%),0.8
Gravitational,2030,100,4,Point,Capital Cost,Total Installed Cost ($),264790000
Gravitational,2030,100,4,Point,Capital Cost,Total Installed Cost ($/kW),2647.9
Gravitational,2030,100,4,Point,Capital Cost,Total Installed Cost ($/kWh),661.98
Gravitational,2030,100,4,Point,LCOS,LCOS_Project_Life (yrs),49
Gravitational,2030,100,4,Point,LCOS,LCOS ($/kWh),0.2404
Gravitational,2030,100,6,High,Capital Cost,Power Equipment ($/kW),1209.12
Gravitational,2030,100,6,High,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),380
Gravitational,2030,100,6,High,Capital Cost,Combined Project Development & Grid Integration ($/kWh),116.32
Gravitational,2030,100,6,High,O&M Cost,Fixed O&M ($/kW-year),25.38
Gravitational,2030,100,6,High,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,100,6,High,Performance,Rest Before Charge (hrs),0
Gravitational,2030,100,6,High,Performance,Rest After Discharge (hrs),0
Gravitational,2030,100,6,High,Performance,RTE (%),0.8
Gravitational,2030,100,6,High,Performance,Calendar Life (yrs),35
Gravitational,2030,100,6,High,Performance,Primary DOD (%),0.8
Gravitational,2030,100,6,High,Capital Cost,Total Installed Cost ($),418704000
Gravitational,2030,100,6,High,Capital Cost,Total Installed Cost ($/kW),4187.04
Gravitational,2030,100,6,High,Capital Cost,Total Installed Cost ($/kWh),697.84
Gravitational,2030,100,6,High,LCOS,LCOS_Project_Life (yrs),35
Gravitational,2030,100,6,High,LCOS,LCOS ($/kWh),0.2549
Gravitational,2030,100,6,Low,Capital Cost,Power Equipment ($/kW),480
Gravitational,2030,100,6,Low,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),148
Gravitational,2030,100,6,Low,Capital Cost,Combined Project Development & Grid Integration ($/kWh),45.68
Gravitational,2030,100,6,Low,O&M Cost,Fixed O&M ($/kW-year),13.75
Gravitational,2030,100,6,Low,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,100,6,Low,Performance,Rest Before Charge (hrs),0
Gravitational,2030,100,6,Low,Performance,Rest After Discharge (hrs),0
Gravitational,2030,100,6,Low,Performance,RTE (%),0.9
Gravitational,2030,100,6,Low,Performance,Calendar Life (yrs),60
Gravitational,2030,100,6,Low,Performance,Primary DOD (%),0.8
Gravitational,2030,100,6,Low,Capital Cost,Total Installed Cost ($),164208000
Gravitational,2030,100,6,Low,LCOS,LCOS_Project_Life (yrs),60
Gravitational,2030,100,6,Point,Capital Cost,Power Equipment ($/kW),910.34
Gravitational,2030,100,6,Point,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),285
Gravitational,2030,100,6,Point,Capital Cost,Combined Project Development & Grid Integration ($/kWh),87.37
Gravitational,2030,100,6,Point,O&M Cost,Fixed O&M ($/kW-year),21.5
Gravitational,2030,100,6,Point,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,100,6,Point,Performance,Rest Before Charge (hrs),0
Gravitational,2030,100,6,Point,Performance,Rest After Discharge (hrs),0
Gravitational,2030,100,6,Point,Performance,RTE (%),0.83
Gravitational,2030,100,6,Point,Performance,Calendar Life (yrs),49
Gravitational,2030,100,6,Point,Performance,Primary DOD (%),0.8
Gravitational,2030,100,6,Point,Capital Cost,Total Installed Cost ($),314456000
Gravitational,2030,100,6,Point,Capital Cost,Total Installed Cost ($/kW),3144.56
Gravitational,2030,100,6,Point,Capital Cost,Total Installed Cost ($/kWh),524.09
Gravitational,2030,100,6,Point,LCOS,LCOS_Project_Life (yrs),49
Gravitational,2030,100,6,Point,LCOS,LCOS ($/kWh),0.1953
Gravitational,2030,100,8,High,Capital Cost,Power Equipment ($/kW),1209.12
Gravitational,2030,100,8,High,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),337
Gravitational,2030,100,8,High,Capital Cost,Combined Project Development & Grid Integration ($/kWh),97.53
Gravitational,2030,100,8,High,O&M Cost,Fixed O&M ($/kW-year),25.38
Gravitational,2030,100,8,High,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,100,8,High,Performance,Rest Before Charge (hrs),0
Gravitational,2030,100,8,High,Performance,Rest After Discharge (hrs),0
Gravitational,2030,100,8,High,Performance,RTE (%),0.8
Gravitational,2030,100,8,High,Performance,Calendar Life (yrs),35
Gravitational,2030,100,8,High,Performance,Primary DOD (%),0.8
Gravitational,2030,100,8,High,Capital Cost,Total Installed Cost ($),468536000
Gravitational,2030,100,8,High,Capital Cost,Total Installed Cost ($/kW),4685.36
Gravitational,2030,100,8,High,Capital Cost,Total Installed Cost ($/kWh),585.67
Gravitational,2030,100,8,High,LCOS,LCOS_Project_Life (yrs),35
Gravitational,2030,100,8,High,LCOS,LCOS ($/kWh),0.2181
Gravitational,2030,100,8,Low,Capital Cost,Power Equipment ($/kW),480
Gravitational,2030,100,8,Low,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),148
Gravitational,2030,100,8,Low,Capital Cost,Combined Project Development & Grid Integration ($/kWh),41.68
Gravitational,2030,100,8,Low,O&M Cost,Fixed O&M ($/kW-year),16.89
Gravitational,2030,100,8,Low,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,100,8,Low,Performance,Rest Before Charge (hrs),0
Gravitational,2030,100,8,Low,Performance,Rest After Discharge (hrs),0
Gravitational,2030,100,8,Low,Performance,RTE (%),0.9
Gravitational,2030,100,8,Low,Performance,Calendar Life (yrs),60
Gravitational,2030,100,8,Low,Performance,Primary DOD (%),0.8
Gravitational,2030,100,8,Low,Capital Cost,Total Installed Cost ($),199744000
Gravitational,2030,100,8,Low,LCOS,LCOS_Project_Life (yrs),60
Gravitational,2030,100,8,Point,Capital Cost,Power Equipment ($/kW),910.34
Gravitational,2030,100,8,Point,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),262
Gravitational,2030,100,8,Point,Capital Cost,Combined Project Development & Grid Integration ($/kWh),75.09
Gravitational,2030,100,8,Point,O&M Cost,Fixed O&M ($/kW-year),22.55
Gravitational,2030,100,8,Point,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,100,8,Point,Performance,Rest Before Charge (hrs),0
Gravitational,2030,100,8,Point,Performance,Rest After Discharge (hrs),0
Gravitational,2030,100,8,Point,Performance,RTE (%),0.83
Gravitational,2030,100,8,Point,Performance,Calendar Life (yrs),49
Gravitational,2030,100,8,Point,Performance,Primary DOD (%),0.8
Gravitational,2030,100,8,Point,Capital Cost,Total Installed Cost ($),360706000
Gravitational,2030,100,8,Point,Capital Cost,Total Installed Cost ($/kW),3607.06
Gravitational,2030,100,8,Point,Capital Cost,Total Installed Cost ($/kWh),450.88
Gravitational,2030,100,8,Point,LCOS,LCOS_Project_Life (yrs),49
Gravitational,2030,100,8,Point,LCOS,LCOS ($/kWh),0.1717
Gravitational,2030,100,10,High,Capital Cost,Power Equipment ($/kW),1209.12
Gravitational,2030,100,10,High,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),306
Gravitational,2030,100,10,High,Capital Cost,Combined Project Development & Grid Integration ($/kWh),85.42
Gravitational,2030,100,10,High,O&M Cost,Fixed O&M ($/kW-year),25.38
Gravitational,2030,100,10,High,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,100,10,High,Performance,Rest Before Charge (hrs),0
Gravitational,2030,100,10,High,Performance,Rest After Discharge (hrs),0
Gravitational,2030,100,10,High,Performance,RTE (%),0.8
Gravitational,2030,100,10,High,Performance,Calendar Life (yrs),35
Gravitational,2030,100,10,High,Performance,Primary DOD (%),0.8
Gravitational,2030,100,10,High,Capital Cost,Total Installed Cost ($),512332000
Gravitational,2030,100,10,High,Capital Cost,Total Installed Cost ($/kW),5123.32
Gravitational,2030,100,10,High,Capital Cost,Total Installed Cost ($/kWh),512.33
Gravitational,2030,100,10,High,LCOS,LCOS_Project_Life (yrs),35
Gravitational,2030,100,10,High,LCOS,LCOS ($/kWh),0.1944
Gravitational,2030,100,10,Low,Capital Cost,Power Equipment ($/kW),480
Gravitational,2030,100,10,Low,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),148
Gravitational,2030,100,10,Low,Capital Cost,Combined Project Development & Grid Integration ($/kWh),39.28
Gravitational,2030,100,10,Low,O&M Cost,Fixed O&M ($/kW-year),20.03
Gravitational,2030,100,10,Low,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,100,10,Low,Performance,Rest Before Charge (hrs),0
Gravitational,2030,100,10,Low,Performance,Rest After Discharge (hrs),0
Gravitational,2030,100,10,Low,Performance,RTE (%),0.9
Gravitational,2030,100,10,Low,Performance,Calendar Life (yrs),60
Gravitational,2030,100,10,Low,Performance,Primary DOD (%),0.8
Gravitational,2030,100,10,Low,Capital Cost,Total Installed Cost ($),235280000
Gravitational,2030,100,10,Low,LCOS,LCOS_Project_Life (yrs),60
Gravitational,2030,100,10,Point,Capital Cost,Power Equipment ($/kW),910.34
Gravitational,2030,100,10,Point,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),245
Gravitational,2030,100,10,Point,Capital Cost,Combined Project Development & Grid Integration ($/kWh),67.24
Gravitational,2030,100,10,Point,O&M Cost,Fixed O&M ($/kW-year),23.6
Gravitational,2030,100,10,Point,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,100,10,Point,Performance,Rest Before Charge (hrs),0
Gravitational,2030,100,10,Point,Performance,Rest After Discharge (hrs),0
Gravitational,2030,100,10,Point,Performance,RTE (%),0.83
Gravitational,2030,100,10,Point,Performance,Calendar Life (yrs),49
Gravitational,2030,100,10,Point,Performance,Primary DOD (%),0.8
Gravitational,2030,100,10,Point,Capital Cost,Total Installed Cost ($),403274000
Gravitational,2030,100,10,Point,Capital Cost,Total Installed Cost ($/kW),4032.74
Gravitational,2030,100,10,Point,Capital Cost,Total Installed Cost ($/kWh),403.27
Gravitational,2030,100,10,Point,LCOS,LCOS_Project_Life (yrs),49
Gravitational,2030,100,10,Point,LCOS,LCOS ($/kWh),0.1565
Gravitational,2030,100,24,High,Capital Cost,Power Equipment ($/kW),1209.12
Gravitational,2030,100,24,High,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),216
Gravitational,2030,100,24,High,Capital Cost,Combined Project Development & Grid Integration ($/kWh),52.36
Gravitational,2030,100,24,High,O&M Cost,Fixed O&M ($/kW-year),42.03
Gravitational,2030,100,24,High,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,100,24,High,Performance,Rest Before Charge (hrs),0
Gravitational,2030,100,24,High,Performance,Rest After Discharge (hrs),0
Gravitational,2030,100,24,High,Performance,RTE (%),0.8
Gravitational,2030,100,24,High,Performance,Calendar Life (yrs),35
Gravitational,2030,100,24,High,Performance,Primary DOD (%),0.8
Gravitational,2030,100,24,High,Capital Cost,Total Installed Cost ($),764976000
Gravitational,2030,100,24,High,Capital Cost,Total Installed Cost ($/kW),7649.76
Gravitational,2030,100,24,High,Capital Cost,Total Installed Cost ($/kWh),318.74
Gravitational,2030,100,24,High,LCOS,LCOS_Project_Life (yrs),35
Gravitational,2030,100,24,High,LCOS,LCOS ($/kWh),0.2567
Gravitational,2030,100,24,Low,Capital Cost,Power Equipment ($/kW),480
Gravitational,2030,100,24,Low,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),148
Gravitational,2030,100,24,Low,Capital Cost,Combined Project Development & Grid Integration ($/kWh),33.68
Gravitational,2030,100,24,Low,O&M Cost,Fixed O&M ($/kW-year),25.38
Gravitational,2030,100,24,Low,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,100,24,Low,Performance,Rest Before Charge (hrs),0
Gravitational,2030,100,24,Low,Performance,Rest After Discharge (hrs),0
Gravitational,2030,100,24,Low,Performance,RTE (%),0.9
Gravitational,2030,100,24,Low,Performance,Calendar Life (yrs),60
Gravitational,2030,100,24,Low,Performance,Primary DOD (%),0.8
Gravitational,2030,100,24,Low,Capital Cost,Total Installed Cost ($),484032000
Gravitational,2030,100,24,Low,LCOS,LCOS_Project_Life (yrs),60
Gravitational,2030,100,24,Point,Capital Cost,Power Equipment ($/kW),910.34
Gravitational,2030,100,24,Point,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),192
Gravitational,2030,100,24,Point,Capital Cost,Combined Project Development & Grid Integration ($/kWh),46
Gravitational,2030,100,24,Point,O&M Cost,Fixed O&M ($/kW-year),30.93
Gravitational,2030,100,24,Point,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,100,24,Point,Performance,Rest Before Charge (hrs),0
Gravitational,2030,100,24,Point,Performance,Rest After Discharge (hrs),0
Gravitational,2030,100,24,Point,Performance,RTE (%),0.83
Gravitational,2030,100,24,Point,Performance,Calendar Life (yrs),49
Gravitational,2030,100,24,Point,Performance,Primary DOD (%),0.8
Gravitational,2030,100,24,Point,Capital Cost,Total Installed Cost ($),662234000
Gravitational,2030,100,24,Point,Capital Cost,Total Installed Cost ($/kW),6622.34
Gravitational,2030,100,24,Point,Capital Cost,Total Installed Cost ($/kWh),275.93
Gravitational,2030,100,24,Point,LCOS,LCOS_Project_Life (yrs),49
Gravitational,2030,100,24,Point,LCOS,LCOS ($/kWh),0.2135
Gravitational,2030,100,100,High,Capital Cost,Power Equipment ($/kW),1209.12
Gravitational,2030,100,100,High,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),148
Gravitational,2030,100,100,High,Capital Cost,Combined Project Development & Grid Integration ($/kWh),30.64
Gravitational,2030,100,100,High,O&M Cost,Fixed O&M ($/kW-year),161.46
Gravitational,2030,100,100,High,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,100,100,High,Performance,Rest Before Charge (hrs),0
Gravitational,2030,100,100,High,Performance,Rest After Discharge (hrs),0
Gravitational,2030,100,100,High,Performance,RTE (%),0.8
Gravitational,2030,100,100,High,Performance,Calendar Life (yrs),35
Gravitational,2030,100,100,High,Performance,Primary DOD (%),0.8
Gravitational,2030,100,100,High,Capital Cost,Total Installed Cost ($),1907312000
Gravitational,2030,100,100,High,Capital Cost,Total Installed Cost ($/kW),19073.12
Gravitational,2030,100,100,High,Capital Cost,Total Installed Cost ($/kWh),190.73
Gravitational,2030,100,100,High,LCOS,LCOS_Project_Life (yrs),35
Gravitational,2030,100,100,High,LCOS,LCOS ($/kWh),0.5973
Gravitational,2030,100,100,Low,Capital Cost,Power Equipment ($/kW),480
Gravitational,2030,100,100,Low,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),116
Gravitational,2030,100,100,Low,Capital Cost,Combined Project Development & Grid Integration ($/kWh),25.54
Gravitational,2030,100,100,Low,O&M Cost,Fixed O&M ($/kW-year),25.38
Gravitational,2030,100,100,Low,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,100,100,Low,Performance,Rest Before Charge (hrs),0
Gravitational,2030,100,100,Low,Performance,Rest After Discharge (hrs),0
Gravitational,2030,100,100,Low,Performance,RTE (%),0.9
Gravitational,2030,100,100,Low,Performance,Calendar Life (yrs),60
Gravitational,2030,100,100,Low,Performance,Primary DOD (%),0.8
Gravitational,2030,100,100,Low,Capital Cost,Total Installed Cost ($),1463400000
Gravitational,2030,100,100,Low,LCOS,LCOS_Project_Life (yrs),60
Gravitational,2030,100,100,Point,Capital Cost,Power Equipment ($/kW),910.34
Gravitational,2030,100,100,Point,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),135
Gravitational,2030,100,100,Point,Capital Cost,Combined Project Development & Grid Integration ($/kWh),28.85
Gravitational,2030,100,100,Point,O&M Cost,Fixed O&M ($/kW-year),70.74
Gravitational,2030,100,100,Point,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,100,100,Point,Performance,Rest Before Charge (hrs),0
Gravitational,2030,100,100,Point,Performance,Rest After Discharge (hrs),0
Gravitational,2030,100,100,Point,Performance,RTE (%),0.83
Gravitational,2030,100,100,Point,Performance,Calendar Life (yrs),49
Gravitational,2030,100,100,Point,Performance,Primary DOD (%),0.8
Gravitational,2030,100,100,Point,Capital Cost,Total Installed Cost ($),1729534000
Gravitational,2030,100,100,Point,Capital Cost,Total Installed Cost ($/kW),17295.34
Gravitational,2030,100,100,Point,Capital Cost,Total Installed Cost ($/kWh),172.95
Gravitational,2030,100,100,Point,LCOS,LCOS_Project_Life (yrs),49
Gravitational,2030,100,100,Point,LCOS,LCOS ($/kWh),0.4922
Gravitational,2030,1000,2,High,Capital Cost,Power Equipment ($/kW),1015.01
Gravitational,2030,1000,2,High,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),228
Gravitational,2030,1000,2,High,Capital Cost,Combined Project Development & Grid Integration ($/kWh),147.18
Gravitational,2030,1000,2,High,O&M Cost,Fixed O&M ($/kW-year),14.04
Gravitational,2030,1000,2,High,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,1000,2,High,Performance,Rest Before Charge (hrs),0
Gravitational,2030,1000,2,High,Performance,Rest After Discharge (hrs),0
Gravitational,2030,1000,2,High,Performance,RTE (%),0.8
Gravitational,2030,1000,2,High,Performance,Calendar Life (yrs),35
Gravitational,2030,1000,2,High,Performance,Primary DOD (%),0.8
Gravitational,2030,1000,2,High,Capital Cost,Total Installed Cost ($),1765370000
Gravitational,2030,1000,2,High,Capital Cost,Total Installed Cost ($/kW),1765.37
Gravitational,2030,1000,2,High,Capital Cost,Total Installed Cost ($/kWh),882.68
Gravitational,2030,1000,2,High,LCOS,LCOS_Project_Life (yrs),35
Gravitational,2030,1000,2,High,LCOS,LCOS ($/kWh),0.326
Gravitational,2030,1000,2,Low,Capital Cost,Power Equipment ($/kW),410
Gravitational,2030,1000,2,Low,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),148
Gravitational,2030,1000,2,Low,Capital Cost,Combined Project Development & Grid Integration ($/kWh),76.24
Gravitational,2030,1000,2,Low,O&M Cost,Fixed O&M ($/kW-year),7.56
Gravitational,2030,1000,2,Low,Decommissioning,Recycling ($/kWh),0
Gravitational,2030,1000,2,Low,Performance,Rest Before Charge (hrs),0
Gravitational,2030,1000,2,Low,Performance,Rest After Discharge (hrs),0
Gravitational,2030,1000,2,Low,Performance,RTE (%),0.9
Gravitational,2030,1000,2,Low,Performance,Calendar Life (yrs),60
Gravitational,2030,1000,2,Low,Performance,Primary DOD (%),0.8
Gravitational,2030,1000,2,Low,Capital Cost,Total Installed Cost ($),858480000
Gravitational,2030,1000,2,Low,LCOS,LCOS_Project_Life (yrs),60
Gravitational,2030,1000,2,Point,Capital Cost,Power Equipment ($/kW),630.2
Gravitational,2030,1000,2,Point,Capital Cost,Gravitational Capital (SB + BOS) ($/kWh),202
Gravitational,2030,1000,2,Point,Capital Cost,Combined Project Development & Grid Integration ($/kWh),103.37
